default,student,balance,income
Yes,No,1588.52621,38014.569
No,No,460.43019,56002.223
No,No,275.66021,31259.978
No,No,336.90712,41907.716
No,No,307.69312,42220.854
No,Yes,1431.07769,20576.780
No,Yes,787.61825,11928.555
No,Yes,1660.40401,18861.155
No,No,0.00000,41482.702
No,No,1744.93580,43978.112
No,Yes,758.30966,12662.126
No,No,1173.46247,48396.505
No,No,1335.54142,53354.849
No,Yes,1434.84916,17459.031
No,No,591.06667,43869.316
No,No,862.77651,49444.785
No,Yes,1233.25001,16076.854
No,Yes,911.78678,20928.392
No,No,0.00000,43066.268
No,No,286.92818,50618.723
No,No,377.53449,28045.595
No,No,811.79249,36874.619
No,Yes,1856.60560,17845.337
No,No,607.83799,33737.175
Yes,Yes,2182.34895,22037.860
No,Yes,1406.56767,23050.888
No,Yes,662.09060,16310.795
No,No,777.01625,52797.939
No,No,0.00000,47236.974
No,Yes,769.71150,11262.639
No,No,970.18470,38784.459
No,No,537.92670,45615.196
No,No,768.15488,39701.935
No,No,1150.04092,19536.160
No,No,902.55729,32765.388
No,No,442.82758,42004.197
No,No,100.86684,31389.459
No,Yes,904.05632,23188.715
No,No,1396.26372,24379.072
No,No,1001.33174,47640.737
Yes,No,1631.61562,38906.956
No,No,790.74052,45900.297
No,No,1097.39309,46807.082
No,No,0.00000,37598.863
No,Yes,1262.83538,12406.999
No,No,738.19293,54491.143
No,No,655.26775,28642.583
No,No,0.00000,32944.996
No,No,638.54033,20607.459
No,No,570.93089,46840.721
No,No,1056.44366,31268.737
No,No,1522.85515,35805.256
No,No,977.32156,35296.281
No,No,743.56501,28893.876
No,No,352.03328,38259.224
No,No,318.20946,48975.367
No,Yes,674.85094,15798.135
No,No,268.95435,55892.727
No,Yes,1023.20548,17694.966
No,No,718.15692,42172.005
No,No,843.29081,41692.422
No,No,866.72979,36452.722
No,No,449.94932,38987.025
No,No,459.10142,45043.666
No,Yes,760.21953,17657.986
No,No,1160.82763,26022.953
No,No,1317.51299,49285.545
No,Yes,561.78187,18470.283
No,Yes,176.53383,15175.586
No,Yes,1059.23634,12601.471
No,No,526.79849,28491.481
No,No,20.96450,62862.752
No,No,528.94246,42134.271
No,No,1561.53353,54594.847
No,No,963.72281,47605.769
No,Yes,1227.36527,12128.148
No,No,1209.37736,35071.317
No,Yes,671.17587,17564.955
No,No,275.62465,35761.317
No,No,776.18887,34140.980
No,Yes,699.30312,19789.531
No,Yes,606.12513,16957.649
No,Yes,1231.21292,20000.063
Yes,No,1408.43808,48012.914
No,No,338.49547,34332.843
No,No,1380.48149,24856.643
No,No,1316.42181,45806.902
No,No,1046.18204,48752.132
No,Yes,904.68426,17281.119
No,No,1281.52065,37665.294
No,No,0.00000,46597.495
No,Yes,501.11164,22393.273
No,No,1085.95015,36532.719
No,No,351.94511,48726.048
Yes,No,1803.17026,36192.630
No,No,666.62235,44931.940
No,No,154.70358,33162.193
No,No,360.08918,44448.916
No,No,105.44100,35291.463
No,No,492.42829,25848.989
No,Yes,1232.42247,24093.296
No,No,1154.39853,20457.221
No,Yes,1113.32696,14579.657
No,Yes,699.69804,22590.668
No,Yes,1001.78568,24771.727
No,Yes,1217.22695,16449.999
No,No,1156.93400,45325.341
No,Yes,1637.45071,18766.855
No,No,824.24143,53320.283
No,No,662.34290,49885.019
No,No,617.64076,37604.934
No,No,271.45191,34863.104
No,Yes,688.18124,18755.953
No,No,797.70917,39677.697
No,No,464.40433,53215.932
No,Yes,976.20222,23191.771
No,No,1430.76615,45672.520
No,Yes,1208.14448,17721.294
No,No,0.00000,41960.174
No,Yes,402.35880,15256.484
No,Yes,824.51438,15309.276
No,Yes,1060.87882,11041.331
No,No,310.49592,47427.329
No,No,691.41850,40232.657
No,No,23.15227,42016.899
No,Yes,913.27616,20446.203
No,No,970.81644,35835.355
No,No,1148.44754,39662.122
No,No,1638.68705,38441.158
No,Yes,0.00000,19134.445
No,Yes,1448.95021,28273.835
No,Yes,1286.83976,17464.994
No,No,762.07360,48268.591
No,No,977.57653,51074.213
No,No,368.76805,45647.298
No,No,267.95934,46134.623
No,Yes,503.15639,18728.297
No,No,0.00000,48523.336
No,No,282.60288,56118.322
No,No,748.05704,47775.181
No,No,999.65401,27564.689
No,No,494.66050,47035.755
No,No,1022.68239,22588.555
No,Yes,1135.21787,19062.597
No,No,707.80233,40140.800
Yes,Yes,1954.32169,17137.474
No,Yes,1282.35041,7230.030
No,No,808.61692,23519.673
No,Yes,1219.93375,21765.382
No,No,481.88042,44137.080
No,No,409.41175,53624.458
No,No,1157.27735,31369.492
Yes,No,1424.93289,27668.952
No,No,0.00000,58825.615
No,No,687.06913,34434.218
No,No,1435.66293,31507.089
No,No,188.54410,49697.232
No,No,1084.38750,34558.616
No,No,644.61859,37452.067
No,No,1345.56313,38602.113
No,Yes,733.71946,27165.480
No,Yes,744.17801,20773.627
No,No,0.00000,29542.025
No,Yes,1395.96188,23717.851
Yes,No,1920.24233,57242.983
No,No,538.41327,40773.941
No,Yes,385.69826,18352.436
No,Yes,1350.75758,19692.919
No,No,1567.76386,39201.242
No,No,753.68689,42230.648
No,No,72.37195,28717.941
No,Yes,675.03602,21115.793
No,Yes,980.16435,13713.502
No,Yes,910.38360,19163.807
No,Yes,1262.88430,14340.508
No,No,621.31272,39372.077
No,No,643.40264,50208.824
No,Yes,728.25929,13438.986
No,No,459.26023,59731.289
No,No,289.61666,49066.834
No,Yes,784.74661,11642.922
No,Yes,712.59477,18441.026
No,No,1096.00360,52030.973
No,Yes,435.48553,19899.755
No,No,688.02247,29019.818
No,No,599.42836,36654.648
No,No,68.75629,45811.743
No,Yes,765.13700,14290.268
No,No,1273.12457,57688.568
No,No,1078.62106,46060.085
No,No,1677.34896,44972.710
No,No,531.75618,42365.074
No,Yes,631.17261,11075.894
No,No,1081.47853,34072.644
No,No,368.51535,60953.825
No,No,343.72700,38054.555
No,No,1715.28269,60137.634
No,No,450.33558,20080.102
No,No,740.58077,20717.544
No,No,0.00000,26237.474
No,No,475.86904,35621.691
No,Yes,1383.74506,14633.986
No,Yes,406.48238,22708.901
No,No,857.26157,34406.611
No,Yes,1637.23520,16751.170
No,No,1094.31587,34854.342
No,No,1213.12707,47848.048
No,Yes,1074.74641,22729.309
No,Yes,1010.21263,13469.867
No,No,416.12829,21960.625
No,Yes,675.84135,17801.474
No,No,0.00000,36338.848
No,No,867.30417,29541.043
No,No,843.90730,23956.519
No,No,766.43043,39078.797
No,No,1286.53723,46337.124
No,No,1142.93515,34401.667
No,Yes,925.41129,15120.336
No,Yes,1110.45382,14965.437
No,Yes,938.60598,24392.104
No,No,321.03974,37026.587
No,No,943.38764,39415.596
No,No,511.59877,54002.512
No,No,743.84960,24303.468
No,No,1089.57706,46890.215
No,No,0.00000,46275.363
No,No,0.00000,31511.657
No,No,1282.32125,37437.711
No,No,1373.79679,36888.928
No,No,1228.33430,43577.669
No,No,1536.78831,34734.864
No,No,735.47043,53312.531
No,Yes,1142.42761,26114.403
No,No,1490.71508,36417.400
No,No,880.03283,60203.882
No,No,2.84301,39923.819
Yes,Yes,2066.69560,10470.636
Yes,No,2343.79751,51095.294
No,No,929.74548,36071.524
No,Yes,764.62779,26188.069
No,No,504.60450,31870.018
No,No,685.20694,40555.800
No,No,473.02746,43016.861
No,No,1302.55350,32235.052
No,No,435.00413,30828.860
No,No,601.83850,37697.370
No,No,456.76366,50160.634
No,No,1065.04292,37747.104
No,No,1153.33190,37936.087
No,No,59.63300,35709.738
No,Yes,1106.43067,16960.694
No,Yes,1106.45352,14840.938
No,Yes,385.43099,21619.663
No,No,0.00000,45025.512
No,No,727.95748,53606.973
No,No,1028.77761,36276.085
No,Yes,1035.91669,10607.906
No,No,974.59772,25316.859
No,No,772.80922,39944.607
No,No,1014.97398,41993.641
No,Yes,0.00000,10276.256
No,Yes,1403.78934,22893.961
No,No,580.42334,25926.235
No,No,499.55074,45954.671
No,Yes,748.23621,11613.223
No,No,568.09397,31392.067
No,No,1366.72577,35425.512
No,No,511.67889,32693.851
No,Yes,678.21788,19979.694
No,Yes,1692.42056,7761.343
No,No,631.80460,32752.519
No,No,585.05005,34297.565
No,No,1173.49079,44134.745
No,No,544.23743,43306.621
Yes,Yes,1985.32174,22248.403
No,No,1011.06090,38001.712
No,No,1231.21452,48156.358
No,No,875.84248,45524.532
No,No,1516.06538,59194.239
No,No,563.12126,30226.483
No,Yes,1244.56693,21717.476
No,Yes,1215.64347,16403.686
No,No,1077.74713,30133.258
No,Yes,1393.91637,16658.483
No,No,803.57007,45353.971
No,No,916.74924,58469.934
No,No,147.04933,52074.511
No,No,734.47278,46805.553
No,Yes,996.20592,13647.536
No,No,1883.20021,47438.256
No,No,1271.11570,40578.316
No,No,173.73342,32480.534
No,No,1004.18766,37132.657
No,Yes,2033.36250,18549.745
No,No,269.35786,40883.185
No,No,441.70144,44227.910
No,No,1471.60863,61385.600
No,Yes,1133.82200,16602.028
No,No,843.35266,51736.910
No,No,250.46833,42309.083
No,No,1569.72827,30604.286
No,Yes,995.34711,11690.741
Yes,No,1572.34559,37895.173
No,No,1570.41618,49501.810
No,No,645.93162,39695.627
No,No,1001.85301,32748.631
No,Yes,905.23130,15699.898
No,Yes,859.37969,19287.504
No,No,1670.85028,54442.266
No,No,391.25663,33651.406
No,No,670.00825,35919.797
No,No,1036.05383,44869.460
No,No,481.98949,19240.314
No,Yes,542.76926,17664.881
No,Yes,887.28892,17409.031
No,Yes,1465.84955,17678.736
No,Yes,1545.63746,13959.994
No,No,262.79134,28974.751
No,Yes,793.79638,21172.404
No,No,1192.76616,45902.508
No,Yes,1120.32088,29045.407
No,Yes,514.19950,21482.035
No,No,710.76043,53050.485
No,No,1176.24327,27956.783
Yes,No,1805.55959,40119.788
No,No,124.82846,39478.300
No,No,1056.99324,45489.897
No,Yes,904.99467,19108.742
No,No,1402.12014,41275.645
No,No,7.06953,48711.637
No,Yes,733.78339,16124.354
No,No,612.96065,43392.887
No,No,998.70470,46697.778
No,No,1078.45700,33001.127
No,No,638.47639,53034.552
No,Yes,890.04810,15156.919
No,No,815.68213,53817.280
No,No,1276.98265,40611.349
No,No,671.18577,44120.642
No,No,818.28435,48490.812
No,No,1371.33090,35820.630
No,No,897.49576,47816.412
No,Yes,699.69642,17318.882
No,No,848.94074,35534.984
No,No,0.00000,27297.910
No,Yes,1660.86106,13694.856
No,No,1475.50385,44769.122
No,No,0.00000,22431.454
No,No,1186.96436,33439.836
No,No,844.40380,36854.636
No,Yes,1540.30882,15241.016
No,No,679.70758,29534.821
Yes,No,1650.57800,31514.260
No,Yes,614.78386,18487.234
No,No,1379.67804,31766.294
No,Yes,770.10554,15284.720
No,No,1209.54028,40805.778
No,Yes,1380.96982,13633.433
No,No,1349.10644,28340.437
No,Yes,1051.39385,23520.426
No,Yes,428.42582,15446.958
No,No,1714.18603,52779.089
No,Yes,1647.80128,15392.213
No,No,482.97582,47924.677
Yes,No,2124.67131,44520.000
No,No,297.83822,34549.463
No,No,1201.34804,35858.404
No,No,811.24195,26448.328
No,No,0.00000,36201.539
No,No,585.80418,30143.329
No,No,511.32185,38510.161
No,No,1249.19417,45586.890
No,No,48.96555,27069.740
No,No,863.57471,32889.384
No,No,1579.35947,50216.572
No,No,800.60933,50324.555
No,Yes,1356.53469,19480.544
Yes,Yes,1704.57853,16887.405
No,Yes,528.58569,19621.629
No,Yes,1390.50767,15885.511
No,Yes,333.54120,27321.558
No,No,1569.55630,36306.019
No,No,1509.78089,43650.419
No,No,961.24155,31647.287
No,No,1443.50745,47205.349
No,No,0.00000,37605.379
No,No,895.39595,48939.736
No,No,1355.86684,45537.955
No,Yes,960.11399,24326.060
No,No,1164.47640,36997.719
No,No,535.18292,37042.766
No,Yes,1424.77293,21852.930
No,No,773.17249,50069.209
No,No,685.19257,33185.010
No,No,343.76881,51626.136
No,Yes,1513.54157,23556.691
No,No,415.00363,37859.314
No,No,1034.36018,25111.213
No,No,1115.89601,21646.306
No,Yes,748.74643,17440.627
No,No,291.40873,54408.789
No,Yes,453.92980,12665.307
No,No,889.56586,49941.089
No,No,345.19062,48111.446
No,No,393.82858,28362.625
No,Yes,991.09400,16842.436
No,No,4.46646,45157.910
No,No,660.05892,39163.327
No,Yes,1168.86840,18113.344
No,No,528.86739,38881.476
No,No,89.33405,36515.982
No,Yes,196.77673,15858.353
No,No,1637.34776,37676.663
No,No,574.95536,33517.211
No,No,969.13494,29705.041
No,Yes,1049.24131,23332.484
No,No,772.53127,23222.740
No,No,1304.06828,26219.323
No,No,875.87527,37160.961
No,No,587.07453,34975.976
No,Yes,495.13613,15519.485
No,No,131.63400,42028.009
No,No,1333.18213,19396.032
Yes,No,1819.24909,49621.056
No,No,953.81608,45281.370
No,No,327.03858,51348.937
No,No,989.63631,27318.944
No,No,1109.22148,56680.138
No,Yes,0.00000,9321.464
No,Yes,635.39466,18344.075
No,No,100.02183,48377.641
No,No,264.96805,36842.823
No,No,465.84566,52714.089
No,No,1227.26180,49697.046
No,No,1378.67764,30862.996
No,No,715.65672,23266.136
No,Yes,0.00000,21719.455
No,No,1335.23028,43660.392
No,No,1576.90365,35117.805
No,Yes,1232.59035,22108.580
No,No,1613.71411,47151.610
No,No,763.74317,59856.797
No,No,741.43016,32951.179
No,No,325.58655,45809.984
Yes,No,1797.76702,47068.725
No,No,899.90270,47093.738
Yes,No,1605.21459,26149.148
No,No,0.00000,42879.397
No,No,886.68902,50507.931
No,No,1008.29064,30801.090
No,Yes,1034.50445,19105.628
No,Yes,1125.73451,23410.099
No,Yes,1070.95073,12707.580
No,No,920.40850,40536.642
No,Yes,734.73316,10816.950
No,No,1701.68849,38567.205
No,No,1453.31617,29830.057
No,No,294.02435,49988.147
No,No,1302.47913,43154.393
No,No,1135.18798,47075.032
No,No,1123.63314,17292.303
No,Yes,483.10980,15067.314
No,No,1669.50269,30259.256
No,Yes,1051.37689,13271.465
No,Yes,778.34092,23737.267
No,No,37.99085,43787.782
No,No,599.87967,51733.825
No,Yes,1037.64287,22889.489
No,No,1187.46361,37092.590
No,No,1287.20590,37135.364
No,No,599.38038,58909.344
No,No,278.07846,33811.669
No,No,536.70081,35786.515
No,No,626.51479,55155.078
No,No,0.00000,54298.860
No,No,885.51001,42683.480
No,Yes,1314.84172,15965.415
No,No,580.16472,31879.139
No,No,1144.53051,40998.927
No,No,0.00000,55435.431
No,No,321.30858,33136.336
No,No,776.39587,49705.816
No,No,519.30869,42861.933
No,No,892.28107,40492.101
No,Yes,945.05495,21095.538
No,No,840.23685,24801.368
No,No,660.53367,31480.041
No,No,213.01007,38950.600
No,No,506.82414,50493.095
No,No,884.66067,35324.020
No,Yes,296.46276,20138.247
No,Yes,700.07534,14828.551
No,No,927.46868,44308.282
No,Yes,1172.27350,22792.622
No,No,841.52625,40239.677
No,No,49.68240,47026.039
No,Yes,903.91665,20246.393
No,No,600.18270,50578.054
No,Yes,1749.12218,21359.132
Yes,Yes,1893.02300,16853.330
No,Yes,1636.51972,17533.342
No,Yes,1533.91194,16453.883
No,Yes,1523.72257,15708.958
No,Yes,1156.62020,11102.568
Yes,Yes,2168.45320,24648.980
No,No,456.83074,39629.581
No,No,1616.16859,39654.619
No,Yes,1311.86010,15565.198
No,Yes,437.06830,21638.948
No,No,683.11462,31615.366
No,Yes,1327.28244,15819.359
No,No,797.63094,54042.362
No,No,635.70761,26084.696
No,Yes,1312.88532,16221.203
No,Yes,944.83285,23323.823
Yes,No,1838.87137,32129.340
No,No,267.37232,41183.657
No,Yes,723.54041,28289.236
No,No,610.05217,35855.388
No,No,1861.31770,46653.589
No,No,0.00000,34882.229
No,No,1577.97254,50430.240
No,Yes,954.15039,15969.820
No,No,204.39620,38979.624
No,Yes,1109.46822,21663.132
No,No,771.22488,47146.440
No,No,376.35044,32168.442
No,Yes,1523.88010,19342.984
No,Yes,1178.21174,12077.013
No,Yes,1457.57538,19668.158
No,Yes,1292.44732,8231.037
No,No,1233.50222,23031.601
No,No,542.14058,22394.191
No,No,1381.81927,48394.290
No,No,1157.76811,49960.765
No,No,744.49387,24506.678
No,No,1387.49055,40993.595
Yes,No,1434.12772,47311.530
No,No,1483.53656,34156.374
No,No,1340.89319,31959.966
No,No,972.09440,26231.146
No,No,1511.87939,36381.238
No,Yes,1111.99772,20549.620
No,Yes,1555.56335,15957.329
No,No,1727.36515,41707.477
No,No,25.73585,49089.604
Yes,Yes,1895.33493,16394.508
No,Yes,417.47826,17787.948
No,No,247.19906,37377.358
No,No,91.38770,44091.876
No,Yes,617.08980,22801.664
No,Yes,793.33379,10487.930
No,Yes,1035.72097,20393.270
No,No,826.98175,35426.181
No,No,1734.45156,31578.005
No,No,1069.62206,40299.320
No,No,626.83843,41334.184
No,No,932.05697,45505.307
No,No,1551.02773,31768.031
No,Yes,315.09027,22551.891
No,No,1059.35161,41179.010
No,No,976.70405,59291.723
No,Yes,562.55894,11524.810
No,Yes,310.02028,16382.153
No,No,936.94477,40240.497
No,No,0.00000,43033.492
No,Yes,431.19705,20301.494
No,No,1411.54872,42956.631
No,Yes,1183.45282,16189.288
No,Yes,1849.60367,16966.886
No,No,391.48208,45821.633
No,No,10.88494,32866.445
No,Yes,697.24863,25730.918
No,No,175.05434,22644.996
No,Yes,1094.74058,19638.265
No,Yes,134.62404,19464.299
No,No,1069.74833,32441.282
No,No,1165.81260,47005.573
No,No,321.21810,43257.353
No,No,178.27503,35615.928
No,Yes,953.85848,18121.113
No,Yes,1335.81271,12843.448
No,Yes,853.59433,25373.462
No,No,639.62567,38660.923
No,No,1051.84775,37160.273
No,No,335.10716,36374.214
No,No,1193.76279,34909.309
No,No,915.20308,31422.946
No,No,426.08703,15498.869
Yes,Yes,1805.61835,19168.030
No,No,717.47896,37810.472
No,No,520.94729,41039.282
No,No,1034.89243,34539.846
No,Yes,1022.59834,11739.096
No,No,617.59144,43871.698
No,Yes,1322.16229,16984.198
No,No,476.59139,33760.458
No,No,1101.09122,43035.562
No,Yes,1019.57911,15833.791
No,No,329.44827,43242.875
No,Yes,949.23382,25040.712
No,Yes,1230.71463,18581.275
No,No,1252.65306,35382.140
No,No,0.00000,47019.663
No,No,642.26930,37752.385
No,No,512.51353,44178.841
No,No,1114.90155,38155.368
No,Yes,1742.34653,10778.155
No,No,763.02231,34931.348
No,No,878.44473,47722.810
No,Yes,936.22955,14217.402
No,No,585.23772,40585.747
No,No,347.61410,40138.078
No,No,607.89864,26117.665
No,Yes,1251.08576,21968.270
No,No,316.53643,39995.319
No,No,336.79704,42880.464
No,Yes,871.06680,13144.366
No,No,1187.90469,43873.983
No,No,86.01279,43467.503
No,No,737.04171,27879.657
No,Yes,1419.87072,10401.047
No,Yes,402.50337,12255.871
No,No,191.21500,41921.683
No,Yes,1836.78009,15422.232
No,Yes,1273.18625,20429.621
No,No,1037.60064,40415.823
No,No,827.54289,39655.677
No,No,915.91359,34934.482
No,Yes,212.70864,13155.672
No,No,941.16818,58991.862
No,No,487.41689,34439.903
No,No,1889.52478,32509.616
No,No,691.20228,38948.105
No,Yes,502.64582,14425.084
No,No,140.01858,52099.116
No,No,0.00000,36484.594
No,No,519.46149,44498.016
No,Yes,1031.86980,19322.552
No,No,939.66939,47112.765
No,No,0.00000,44902.929
No,No,1093.68490,39684.452
No,Yes,1623.33660,14338.409
No,No,851.20401,44905.325
No,No,1119.70265,33510.357
No,No,0.00000,32720.572
No,Yes,744.91427,15711.716
No,Yes,303.34587,15220.599
No,No,1522.75593,29165.443
No,No,361.36761,36533.710
No,No,1062.72793,48041.649
No,Yes,1344.09468,22012.293
No,No,387.73192,55163.797
No,No,860.02824,56687.144
No,No,1637.35795,46629.947
No,No,975.19851,30573.258
No,No,487.79748,21418.695
No,No,0.00000,49626.416
Yes,No,1562.45458,43067.334
No,No,1399.12616,26505.020
No,Yes,542.06407,9135.887
No,No,901.07573,38613.427
No,No,295.87057,19054.030
No,No,90.56141,50939.521
No,No,476.14993,58837.723
No,No,382.88506,42620.530
No,No,1013.96375,49653.797
No,Yes,932.68580,15774.701
No,No,360.57495,42217.383
No,No,727.96361,40258.702
No,No,917.95276,31380.233
No,No,1567.16536,38255.051
No,No,1006.68049,33348.575
No,No,1278.93267,42894.765
No,No,0.00000,56493.486
No,No,1107.48787,23530.623
No,Yes,1719.56685,18696.299
No,No,1066.17466,33911.565
No,No,0.00000,30172.811
No,Yes,1296.10353,15709.456
No,No,720.24460,38493.492
No,No,574.63822,41914.470
No,No,241.43009,34507.776
No,No,345.14214,41943.773
No,No,1341.70344,53122.069
Yes,No,1847.79137,30202.846
No,Yes,1497.06777,9030.403
No,No,503.39124,29187.444
No,No,1119.57545,42280.809
No,No,1172.41517,58067.130
No,Yes,1594.38459,21514.603
No,No,566.44385,36039.394
No,No,542.47016,39037.801
No,No,1086.42094,38656.663
No,Yes,995.03943,8750.559
No,Yes,1200.87598,13833.982
No,No,0.00000,56895.962
Yes,No,1508.64924,37111.309
No,No,1170.54795,52358.801
